Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
26.61443511,-4.239483356,11.09312534,-3.91166687,12.50327104
26.61694188,-4.277768612,11.27498055,-4.165904045,12.75849705
26.61944844,-4.34476757,11.38564873,-4.419543266,12.96311555
26.62195511,-4.416552544,11.51964664,-4.65403986,13.18591226
26.62446214,-4.526622295,11.58185959,-4.945964336,13.38253878
26.62696891,-4.627120972,11.62971592,-5.061418056,13.50105528
26.62947547,-4.727619171,11.59621716,-5.190630436,13.5560053
26.63198198,-4.899902344,11.58664513,-5.171487808,13.60160558
26.6344887,-5.062614441,11.495718,-5.051846981,13.53893479
26.63699542,-5.254638672,11.41914749,-4.912465096,13.49594274
26.63950214,-5.517848969,11.34257793,-4.754538536,13.47985045
26.64200865,-5.78584528,11.24626637,-4.663611412,13.4797546
26.64451542,-6.063412666,11.1505537,-4.744967461,13.55044417
26.64702209,-6.346364021,11.13619614,-4.869394302,13.71138948
26.64952891,-6.571289062,11.04526901,-5.041677475,13.80573501
26.65203578,-6.767500877,11.02134132,-5.166702271,13.92709033
26.65454266,-6.91106987,10.94955635,-5.319842815,13.99844272
26.65704948,-7.011568546,10.88734341,-5.315057278,13.9980775
26.6595562,-7.059424877,10.80120182,-5.315057278,13.95533139
26.66206313,-7.088139057,10.72941685,-5.233701229,13.8835777
26.66456974,-7.107281685,10.63370419,-5.109274387,13.77293732
26.66707651,-7.107281685,10.55713367,-5.061418056,13.69614826
26.66958349,-7.092924595,10.41356373,-4.984249592,13.5497097
26.67209047,-7.049853802,10.27478027,-4.878965378,13.38192256
26.6745975,-7.006783009,10.09232807,-4.754538536,13.17405521
26.67710433,-6.949355125,9.891330719,-4.663611412,12.95689899
26.67961099,-6.93978405,9.675976753,-4.491328239,12.72623896
26.68211782,-6.930212498,9.474979401,-4.390829563,12.53325433
26.68462474,-6.891927242,9.230911255,-4.352544308,12.3147483
26.68713183,-6.882356167,9.019744873,-4.228117466,12.10783223
26.6896388,-6.829713821,8.785248756,-4.137190342,11.87189667
26.69214573,-6.74835825,8.545966148,-4.022335052,11.60831839
26.69465282,-6.667002201,8.330612183,-3.873381615,11.35125997
26.69715969,-6.566503525,8.057829857,-3.81595397,11.07289913
26.69966656,-6.408577442,7.841877937,-3.80159688,10.81744208
26.7021736,-6.250052929,7.640881062,-3.89730978,10.61297548
26.70468052,-6.063412666,7.449455261,-4.02712059,10.41523198
26.7071874,-5.781059742,7.29631424,-4.161118507,10.19665438
26.70969433,-5.474778175,7.143173695,-4.290330887,9.970208905
26.7122013,-5.167898655,7.009175777,-4.424329281,9.767825304
26.71470808,-4.813760757,6.966104984,-4.563112736,9.618778983
26.71721511,-4.464408875,6.951747894,-4.711467743,9.51081877
26.71972183,-4.095914364,6.99003315,-4.788038254,9.410759174
26.7222287,-3.760320902,7.066603661,-4.831109047,9.349679952
26.72473568,-3.492324591,7.19581604,-4.797609329,9.327012105
26.72724256,-3.276970625,7.38724184,-4.735395908,9.366635089
26.72974938,-3.061616659,7.545167923,-4.65403986,9.378866806
26.73225615,-2.956332445,7.741379261,-4.587040901,9.471525675
26.73476297,-2.931805849,7.908876896,-4.486542225,9.5537888
26.73726985,-2.907877684,8.10090065,-4.429114819,9.679741838
26.73977672,-2.951546669,8.249256134,-4.395615101,9.802208252
26.74228344,-3.080759048,8.431110382,-4.467400074,10.02658277
26.74479016,-3.162115097,8.646464348,-4.596612453,10.29024604
26.74729688,-3.286541939,8.880961418,-4.754538536,10.59615356
26.7498036,-3.372683525,9.178269386,-5.032105923,10.99716841
26.75231089,-3.377469063,9.561120987,-5.391627789,11.48442345
26.75481787,-3.425325632,10.07318497,-5.798407555,12.1170723
26.75732495,-3.391826153,10.68634605,-5.9515481,12.69343931
26.75983183,-3.281756163,11.31805134,-5.83669281,13.1504826
26.76233854,-3.028116941,12.00778198,-5.578267574,13.58209813
26.76484532,-2.649452925,12.70708466,-5.343770981,14.03728925
26.7673524,-2.180459738,13.43928814,-4.936393261,14.48229432
26.76985938,-1.47158587,14.10030556,-4.003192425,14.73125016
26.77236625,-0.590429008,14.67936897,-2.398804665,14.88578999
26.77487292,0.4145565331,15.22074509,-0.1818545163,15.22747547
26.7773799,1.357926846,15.77587986,2.250449657,15.99333844
26.77988667,2.062014818,16.27418518,4.237689018,16.94281608
26.78239339,2.387438774,16.74317741,5.171487808,17.68553477
26.78490011,2.406581402,16.99741554,4.658825874,17.78787305
26.78740698,2.229512453,16.91067505,3.035893679,17.3250774
26.7899137,2.095514536,16.4273262,0.8811569214,16.58386761
26.79242032,2.018944025,15.68495274,-0.9912267923,15.84539074
26.79492698,2.05722928,14.65544033,-2.188236237,14.96003013
26.79743349,2.124228239,13.46321678,-2.513660192,13.85961902
26.79994021,2.114656925,12.25185013,-2.216950178,12.62911214
26.80244709,1.975873351,11.10269737,-1.656431437,11.39814588
26.8049538,1.602592945,10.06361389,-1.374078393,10.28264169
26.80746047,0.941575706,9.273982048,-1.460219979,9.435335194
26.80996709,0.0747757107,8.589036942,-2.025524378,8.824958697
26.81247354,-1.012163997,8.134400368,-2.916252613,8.700429564
26.81498021,-2.099103689,7.755736351,-3.878167391,8.921763556
26.81748724,-3.262613773,7.468597889,-4.563112736,9.340588895
26.81999391,-4.411766529,7.35852766,-4.730610371,9.797463331
26.82250073,-5.603990555,7.344171047,-4.476971149,10.26571133
26.82500735,-6.844070911,7.439883709,-3.854238987,10.81888785
26.82751401,-8.060222626,7.664809227,-3.011965513,11.52338603
26.83002073,-9.137591362,7.832306862,-2.121237278,12.22048503
26.83252761,-10.02353382,8.024331093,-1.264008522,12.90189278
26.83503453,-10.66002464,8.15832901,-0.3972085714,13.42952837
26.83754125,-11.06740284,8.292326927,0.4642075896,13.83710881
26.84004828,-11.11047363,8.330612183,1.244866014,13.94243218
26.84255521,-10.89033413,8.383254051,1.944168448,13.88013389
26.84506214,-10.3346014,8.445467949,2.398804665,13.56039007
26.84756901,-9.58265686,8.541180611,2.542374134,13.08597512
26.85007584,-8.644669533,8.651249886,2.274377823,12.43974398
26.85258266,-7.600800991,8.833105087,1.632503271,11.76694472
26.85508953,-6.556932449,9.034101486,0.6562315822,11.18208356
26.85759636,-5.565705299,9.29791069,-0.584446907,10.85217936
26.86010313,-4.641477585,9.551549911,-1.877169371,10.78420997
26.8626099,-3.707678795,9.867402077,-3.107678413,10.98954826
26.86511677,-2.869592667,10.14496994,-4.208974838,11.35211198
26.8676236,-2.06560421,10.49491978,-5.10448885,11.85182974
26.87013058,-1.275374413,10.7677021,-5.611767292,12.20909172
26.8726374,-0.590429008,11.01177025,-5.841478348,12.47920509
26.87514417,0.02691925503,11.23190975,-5.702694416,12.59671564
26.87765094,0.6161518097,11.35693455,-5.291129112,12.54414814
26.88015761,1.037288666,11.44786167,-4.831109047,12.46872565
26.88266427,1.348355532,11.41914749,-4.381258488,12.30489407
26.88517125,1.534995675,11.32762241,-4.194618225,12.17645529
26.88767797,1.621735573,11.1505537,-4.15633297,12.00999492
26.89018474,1.588235974,10.87777138,-4.218546391,11.7747415
26.89269146,1.444068432,10.65763187,-4.275974274,11.57386741
26.89519813,1.281356573,10.4279213,-4.400400639,11.39065156
26.89770479,1.089930773,10.15932655,-4.400400639,11.12489959
26.90021151,0.9320043921,9.953543663,-4.366901398,10.90923881
26.90271818,0.7501499057,9.73340416,-4.185046673,10.62151105
26.9052249,0.6496513486,9.527621269,-3.93140769,10.32732203
26.90773146,0.5826523304,9.350552559,-3.619742393,10.04364734
26.91023802,0.5778666735,9.183054924,-3.246462107,9.757148346
26.91274474,0.4917250574,9.081958771,-2.901895761,9.546976886
26.91525151,0.4917250574,9.034101486,-2.6620152,9.430965386
26.91775844,0.4241278172,8.957531929,-2.53280282,9.318387886
26.92026526,0.3714857101,8.895318031,-2.403590441,9.221818233
26.92277203,0.237487644,8.885746956,-2.264806747,9.172908424
26.92527886,0.09870393574,8.87617588,-2.226521492,9.151701409
26.92778547,0.002991028363,8.880961418,-2.183450699,9.145432828
26.93029203,-0.1357926875,8.924032211,-2.173879385,9.185997069
26.93279854,-0.2458625287,9.014959335,-2.188236237,9.279995583
26.93530532,-0.3463610709,9.086744308,-2.14995122,9.344045075
26.93781198,-0.446859628,9.211769104,-2.063809633,9.450697527
26.94031896,-0.470787853,9.302696228,-2.001596212,9.527233896
26.94282563,-0.5521438122,9.441479683,-1.886740685,9.643971786
26.9453324,-0.566500783,9.546764374,-1.872383714,9.745124623
26.94783912,-0.5856433511,9.685547829,-1.920240164,9.891417349
26.95034594,-0.6526423693,9.857831001,-1.929811478,10.06612867
26.95285256,-0.7585247755,9.963115692,-2.015953064,10.19328705
26.95535943,-0.9020941257,10.04925728,-2.221735716,10.33138206
26.95786625,-0.9882357717,10.14496994,-2.42273283,10.4769585
26.96037292,-1.069591761,10.1832552,-2.53280282,10.54788145
26.96287979,-1.127019525,10.19761181,-2.666800737,10.60062667
26.96538662,-1.208375454,10.25563812,-2.690729141,10.67137797
26.9678936,-1.222732425,10.19761181,-2.733799934,10.6282653
26.97040052,-1.227517962,10.13061333,-2.666800737,10.54741451
26.97290735,-1.265803218,10.05882835,-2.580659151,10.46145723
26.97541407,-1.289731383,10.00618649,-2.51844573,10.39854528
26.97792089,-1.256231904,9.924830437,-2.484946251,10.30802288
26.98042776,-1.24666059,9.872187614,-2.465803623,10.25155785
26.98293433,-1.19880414,9.80997467,-2.484946251,10.19056879
26.98544115,-1.136590719,9.699904442,-2.595016241,10.10515185
26.98794797,-0.9978070259,9.685547829,-2.719442844,10.10944237
26.99045479,-0.8590233326,9.623334885,-2.854039192,10.07432554
26.99296156,-0.6813562512,9.637691498,-2.983251572,10.11183137
26.99546844,-0.5042873621,9.666405678,-3.217748165,10.20037292
26.99797526,-0.3032902777,9.652048111,-3.327818155,10.21412705
27.00048219,-0.1214357466,9.680762291,-3.461816072,10.28183231
27.00298901,0.02691925503,9.771689415,-3.557528973,10.39916588
27.00549589,0.1322034448,9.824331284,-3.701098442,10.49919485
27.00800256,0.2183450609,9.881759644,-3.777668715,10.58147575
27.01050948,0.290129751,9.963115692,-3.887738705,10.69870842
27.01301636,0.2949153781,10.03011417,-3.902095556,10.76645323
27.01552323,0.299701035,10.06839943,-3.887738705,10.79708294
27.01803016,0.2709871531,10.13539886,-3.863810301,10.85028913
27.02053719,0.1896311939,10.15454102,-3.854238987,10.86304844
27.02304422,0.06999006122,10.19761181,-3.839882135,10.8968289
27.02555115,-0.01136590727,10.18804073,-3.796811342,10.87253786
27.02805792,-0.1549352705,10.16411209,-3.782454491,10.84620401
27.03056469,-0.2506481707,10.1401844,-3.68674159,10.79250795
27.03307162,-0.3750749528,10.11147022,-3.500101328,10.70669046
27.03557854,-0.4899304509,10.0779705,-3.236890793,10.59636652
27.03808558,-0.6047859192,10.00618649,-3.074178934,10.48523295
27.04059261,-0.6765705943,9.96790123,-2.921038151,10.40909538
27.04309933,-0.6765705943,9.943972588,-2.839682341,10.3635966
27.0456062,-0.6765705943,9.929615974,-2.825325251,10.34589213
27.04811318,-0.6669993401,9.915258408,-2.87318182,10.34468033
27.05062037,-0.566500783,9.929615974,-2.911466837,10.36314796
27.05312745,-0.4277170599,9.934401512,-2.940180779,10.36918214
27.05563438,-0.2841476798,9.963115692,-2.988037348,10.40542077
27.0581412,-0.1597209126,10.0205431,-3.016751051,10.46602034
27.06064797,-0.006580262445,10.08275604,-3.059821844,10.53681747
27.06315469,0.1274178028,10.15932655,-3.088535786,10.61919039
27.06566162,0.2279163599,10.20718288,-3.189034462,10.69618947
27.06816875,0.290129751,10.24128056,-3.275176048,10.75615084
27.07067568,0.2805584669,10.26042366,-3.323032379,10.78876967
27.07318271,0.261415869,10.29392338,-3.308675528,10.81575381
27.07568974,0.2805584669,10.26999474,-3.270390272,10.78178823
27.07819672,0.1513460279,10.22692394,-3.16032052,10.70516253
27.0807037,-0.01615155302,10.20718288,-3.002394199,10.63960592
27.08321078,-0.1453639716,10.1210413,-2.805584431,10.50370942
27.08571782,-0.3320041299,10.08275604,-2.700300455,10.44336242
27.08822469,-0.5569294691,10.00618649,-2.62851572,10.36064831
27.09073157,-0.7441678643,9.900901794,-2.595016241,10.26234629
27.09323839,-0.9834501147,9.833903313,-2.571087837,10.21192054
27.09574532,-1.179661512,9.752547264,-2.456232548,10.12604848
27.09825203,-1.337587833,9.695118904,-2.465803623,10.09280235
27.10075865,-1.43808639,9.599406242,-2.461018085,10.01365581
27.10326532,-1.505085468,9.565906525,-2.547159672,10.01298518
27.10577209,-1.538584948,9.518050194,-2.585444927,9.982236653
27.1082788,-1.543370605,9.494122505,-2.681157827,9.98543751
27.11078573,-1.495514154,9.465408325,-2.7577281,9.971739147
27.1132925,-1.466800332,9.460622787,-2.820539713,9.980497533
27.11579948,-1.356730461,9.451051712,-2.786442041,9.946223165
27.11830662,-1.347159147,9.484550476,-2.868396044,9.999961568
27.12081365,-1.280160069,9.470193863,-2.858824968,9.974781291
27.12332052,-1.270588875,9.460622787,-2.882753134,9.971361253
27.12582735,-1.265803218,9.498908043,-2.916252613,10.01678796
27.12833417,-1.284945726,9.508479118,-2.911466837,10.02690879
27.13084084,-1.299302697,9.494122505,-2.858824968,9.999971492
27.13334771,-1.337587833,9.484550476,-2.906681299,10.00972703
27.13585453,-1.304088354,9.45583725,-2.858824968,9.964255352
27.13836136,-1.34237349,9.451051712,-2.96889472,9.996933575
27.14086834,-1.39022994,9.379266739,-3.256033421,10.02522506
27.14337537,-1.481157184,9.288339615,-3.571886063,10.0610859
27.14588224,-1.533799291,9.230911255,-3.844667673,10.11650791
27.14838917,-1.591227055,9.144769669,-4.04147768,10.12385093
27.15089625,-1.529013634,9.038887978,-4.02712059,10.01284569
27.15340339,-1.509871125,9.014959335,-4.055834293,9.999949722
27.15591026,-1.481157184,9.014959335,-3.955335855,9.955300103
27.15841724,-1.557727575,9.058030128,-3.524029493,9.843434811
27.16092412,-1.624726534,9.125627518,-2.964108944,9.731534089
27.16343099,-1.739582062,9.202198029,-2.53280282,9.701633081
27.16593766,-1.749153376,9.288339615,-2.32701993,9.733848781
27.16844453,-1.792224169,9.350552559,-2.403590441,9.819477972
27.17095115,-1.835893154,9.32662487,-2.681157827,9.876489378
27.17345797,-1.864607096,9.307481766,-3.007179976,9.957364503
27.17596485,-1.941177368,9.278767586,-3.294318676,10.03574776
27.17847146,-1.912463546,9.235696793,-3.418745279,10.03211998
27.18097823,-1.926820397,9.183054924,-3.394817114,9.978272286
27.18348485,-1.950748682,9.183054924,-3.19382,9.916370523
27.18599172,-1.989033818,9.125627518,-2.921038151,9.786000051
27.18849849,-2.05124712,9.125627518,-2.6620152,9.724763095
27.19100526,-2.151745796,9.106484413,-2.504088879,9.68651276
27.19351203,-2.271386862,9.125627518,-2.513660192,9.734205845
27.19601854,-2.424527645,9.144769669,-2.733799934,9.847781916
27.19852532,-2.592025042,9.183054924,-2.983251572,9.997343722
27.20103224,-2.764308453,9.206983566,-3.131606579,10.11023775
27.20353896,-2.903092146,9.240483284,-3.279961586,10.22607566
27.20604594,-3.008974552,9.26919651,-3.284747362,10.28404089
27.2085525,-3.095116138,9.245268822,-3.217748165,10.26687113
27.21105927,-3.119044304,9.230911255,-3.126821041,10.23304304
27.2135662,-3.128615618,9.221340179,-3.06460762,10.20848521
27.21607323,-3.10947299,9.211769104,-3.016751051,10.17970035
27.21858021,-3.071187973,9.183054924,-3.06460762,10.15640257
27.22108735,-3.01376009,9.159127235,-3.117249727,10.13358808
27.22359459,-2.961117983,9.111269951,-3.217748165,10.10630314
27.22610162,-2.883949518,9.106484413,-3.294318676,10.10434356
27.22860823,-2.860021353,9.086744308,-3.380460262,10.10822219
27.231115,-2.745165825,9.081958771,-3.404388428,10.08006801
27.23362188,-2.663809776,9.086744308,-3.466601849,10.0837559
27.23612891,-2.553740025,9.139984131,-3.457030535,10.10009694
27.23863589,-2.462812662,9.149555206,-3.476173162,10.09274921
27.24114287,-2.362314224,9.197412491,-3.490530014,10.11715003
27.24364979,-2.266601324,9.26919651,-3.490530014,10.16067347
27.24615662,-2.185245275,9.321838379,-3.49531579,10.19260517
27.24866339,-2.099103689,9.388837814,-3.538386583,10.25069224
27.25117011,-2.012962103,9.403194427,-3.571886063,10.2581895
27.25367688,-1.993819475,9.465408325,-3.562314749,10.30821795
27.2561837,-1.955534339,9.465408325,-3.533600807,10.29098654
27.25869052,-1.998605132,9.503693581,-3.567100286,10.34595663
27.2611974,-2.032104731,9.541978836,-3.476173162,10.3567654
27.26370427,-2.137388945,9.556335449,-3.457030535,10.3847503
27.26621131,-2.233101845,9.599406242,-3.370888948,10.41624867
27.26871823,-2.324028969,9.580264091,-3.294318676,10.39399376
27.271225,-2.419741869,9.589835167,-3.126821041,10.37290215
27.27373193,-2.572882652,9.585049629,-3.078964472,10.39100206
27.27623901,-2.659024239,9.561120987,-2.944966555,10.35172799
27.27874584,-2.764308453,9.551549911,-2.901895761,10.35830613
27.28125256,-2.86480689,9.532406807,-2.992822886,10.39379078
27.28375953,-2.980260611,9.513264656,-3.083750248,10.43521314
27.28626646,-3.032902718,9.45583725,-3.122035265,10.40953703
27.28877323,-3.090330362,9.446265221,-3.184248686,10.43654675
27.29127995,-3.128615618,9.431908607,-3.169891834,10.43059681
27.29378683,-3.162115097,9.451051712,-3.155534744,10.45364768
27.29629365,-3.190829039,9.42712307,-3.0981071,10.42354579
27.29880042,-3.243471146,9.474979401,-3.165106058,10.50301081
27.30130735,-3.272184849,9.465408325,-3.16032052,10.50184623
27.30381412,-3.310470104,9.537193298,-3.232105255,10.60017796
27.30632104,-3.310470104,9.599406242,-3.212962627,10.6503963
27.30882808,-3.33439827,9.685547829,-3.236890793,10.74269568
27.31133506,-3.310470104,9.752547264,-3.184248686,10.78011271
27.31384198,-3.31525588,9.805189133,-3.222533941,10.84054337
27.31634917,-3.339184046,9.881759644,-3.203391314,10.9115095
27.3188563,-3.281756163,9.963115692,-3.256033421,10.98341256
27.32136354,-3.243471146,10.03489971,-3.260818958,11.03867101
27.32387073,-3.186043262,10.04925728,-3.241676569,11.02936582
27.32637776,-3.128615618,10.07318497,-3.232105255,11.03194432
27.32888469,-3.023331404,10.09711361,-3.232105255,11.024461
27.33139172,-2.936591625,10.1210413,-3.184248686,11.00901844
27.3338988,-2.81695056,10.12582684,-3.222533941,10.99328452
27.33640584,-2.649452925,10.14975548,-3.236890793,10.97791415
27.33891276,-2.472383976,10.18804073,-3.189034462,10.95804715
27.34141974,-2.376671076,10.2221384,-3.189034462,10.96861978
27.34392683,-2.218744755,10.25085258,-3.208176851,10.96791711
27.34643396,-2.070389748,10.23170948,-3.155534744,10.90558536
27.3489413,-1.950748682,10.28913784,-3.131606579,10.930633
27.3514486,-1.831107497,10.33699417,-3.093321562,10.94417843
27.35395589,-1.715653777,10.35135078,-3.040679455,10.92426943
27.35646308,-1.586441398,10.36092186,-2.940180779,10.88623723
27.35897006,-1.533799291,10.35613632,-2.882753134,10.85874603
27.36147724,-1.409372568,10.33699417,-2.858824968,10.81723901
27.36398427,-1.351944804,10.28435135,-2.844467878,10.75577217
27.36649125,-1.256231904,10.24606609,-2.849253654,10.70879243
27.36899828,-1.222732425,10.15454102,-2.825325251,10.61094909
27.37150537,-1.127019525,10.10189915,-2.868396044,10.56154512
27.3740125,-1.050449133,10.05404282,-2.796013355,10.4883226
27.37651969,-0.9643075466,9.987043381,-2.743371248,10.40177919
27.37902683,-0.8638089895,9.900901794,-2.719442844,10.30385325
27.38153386,-0.8111668825,9.805189133,-2.700300455,10.20251676
27.38404089,-0.7441678643,9.738189697,-2.695514679,10.13172857
27.38654797,-0.6813562512,9.671191216,-2.6620152,10.05397985
27.3890549,-0.6334998012,9.618548393,-2.681157827,10.00531871
27.39156183,-0.6287141442,9.580264091,-2.695514679,9.972088092
27.3940687,-0.6287141442,9.5754776,-2.729014158,9.976601176
27.39657568,-0.5569294691,9.541978836,-2.709871531,9.93493504
27.39908266,-0.5330012441,9.537193298,-2.695514679,9.925116912
27.40158979,-0.5425725579,9.503693581,-2.714657307,9.898683799
27.40409677,-0.499501735,9.518050194,-2.743371248,9.918108049
27.40660365,-0.499501735,9.474979401,-2.772084951,9.884795982
27.40911063,-0.4372883439,9.484550476,-2.743371248,9.883015969
27.41161771,-0.470787853,9.513264656,-2.800798893,9.928157939
27.41412453,-0.456430912,9.551549911,-2.796013355,9.962837225
27.41663172,-0.5042873621,9.561120987,-2.791227579,9.972978074
27.41913891,-0.5330012441,9.580264091,-2.800798893,9.995500229
27.42164584,-0.5856433511,9.618548393,-2.892324448,10.06106317
27.42415276,-0.6382854581,9.685547829,-2.96889472,10.15044733
27.42665974,-0.7106683254,9.757332802,-3.141177893,10.27509569
27.42916677,-0.7537391186,9.843474388,-3.246462107,10.39238312
27.4316737,-0.7968099117,9.972686768,-3.437887907,10.57867953
27.43418068,-0.8877372146,10.10189915,-3.643670797,10.77556405
27.43668782,-0.9738788009,10.30349445,-3.859024763,11.04547464
27.43919485,-1.060020447,10.52363396,-4.127619267,11.35375514
27.44170167,-1.179661512,10.8107729,-4.53918457,11.78425256
27.44420849,-1.29451704,11.10269737,-4.917250633,12.21167544
27.44671521,-1.37587297,11.48614693,-5.28155756,12.71689616
27.44922214,-1.37587297,11.83071327,-5.439484119,13.09376915
27.45172891,-1.308874011,12.21835041,-5.257629395,13.36577363
27.45423573,-1.289731383,12.60180092,-4.778466702,13.53892675
27.45674256,-1.170090318,12.9511528,-4.180261135,13.65928451
27.45924943,-1.122233868,13.18086338,-3.667598963,13.72755807
27.46175636,-1.155733347,13.39143181,-3.375674486,13.85861983
27.46426323,-1.208375454,13.55892944,-3.3852458,14.02728156
27.4667699,-1.371087432,13.58345604,-3.514458179,14.09757337
27.46927672,-1.538584948,13.55892944,-3.782454491,14.16046515
27.47178365,-1.763510346,13.52064419,-4.084548473,14.2338092
27.47429058,-1.974676847,13.40578842,-4.34775877,14.23086498
27.47679745,-2.118246317,13.24307728,-4.419543266,14.12085075
27.47930448,-2.223530531,13.09472179,-4.342973232,13.97416342
27.48181162,-2.295315027,12.97986603,-4.055834293,13.79112704
27.4843186,-2.276172638,12.87458229,-3.619742393,13.56607408
27.48682558,-2.218744755,12.77886963,-3.189034462,13.35635722
27.48933271,-2.123031855,12.71187019,-2.825325251,13.19398995
27.49183969,-1.998605132,12.69751358,-2.733799934,13.14134452
27.49434651,-1.801795483,12.6687994,-2.7577281,13.09007294
27.49685344,-1.572084427,12.68315601,-2.863610506,13.09710506
27.49936032,-1.270588875,12.75015545,-2.959323406,13.15060664
27.50186729,-0.9738788009,12.81715488,-2.887538671,13.17443657
27.50437427,-0.6000002623,12.87458229,-2.724228621,13.17331739
27.50688136,-0.1692921966,12.93679523,-2.461018085,13.16988765
27.50938849,0.2518445849,12.97508049,-2.188236237,13.16071872
27.51189547,0.6879364848,12.98465252,-1.91066885,13.14249265
27.51440229,1.099501967,13.02772331,-1.670788407,13.18036468
27.51690964,1.444068432,12.97508049,-1.536790371,13.14533271
27.51941688,1.789233088,12.97508049,-1.441077471,13.17690301
27.52192412,2.062014818,12.94636726,-1.402792215,13.18439064
27.5244313,2.239083767,12.87936783,-1.469791293,13.15491916
27.52693849,2.41136694,12.79801178,-1.4267205,13.10111932
27.52944563,2.483151674,12.72622681,-1.4267205,13.04447862
27.53195266,2.569293261,12.64487171,-1.407577872,12.97980446
27.53445974,2.578864574,12.55394363,-1.374078393,12.88953586
27.53696693,2.511865616,12.49173069,-1.369292736,12.8151382
27.53947391,2.435295343,12.41456223,-1.37886405,12.72608678
27.54198073,2.306082726,12.35234833,-1.431506157,12.64704458
27.54448766,2.138585329,12.3236351,-1.527219057,12.60071138
27.54699459,1.928016901,12.28056431,-1.60378933,12.53401967
27.54950151,1.794018745,12.27099228,-1.627717614,12.50780634
27.55200849,1.631306887,12.24227905,-1.68574357,12.46500261
27.55451526,1.539781332,12.24227905,-1.738385677,12.46059018
27.55702219,1.448854089,12.24706459,-1.896311998,12.47741033
27.55952917,1.42971158,12.2614212,-2.02073884,12.50879333
27.56203625,1.42971158,12.27577877,-2.130808592,12.54109903
27.56454323,1.448854089,12.29492092,-2.24566412,12.58202154
27.56705006,1.487139225,12.29013538,-2.394019127,12.6091371
27.56955709,1.52542448,12.29492092,-2.561516523,12.65121999
27.57206412,1.588235974,12.28534985,-2.776870728,12.69501183
27.57457115,1.631306887,12.26620674,-3.011965513,12.73549866
27.57707802,1.650449395,12.21356487,-3.303889751,12.75973501
27.579585,1.736590981,12.1034956,-3.538386583,12.72912148
27.58209198,1.717448473,11.95035458,-3.777668715,12.65035117
27.58459917,1.640878081,11.85464191,-4.031906128,12.6285899
27.58710615,1.564307809,11.64407349,-4.271188259,12.50098218
27.58961318,1.467996716,11.42871952,-4.534399033,12.38270644
27.59212026,1.372283816,11.19841003,-4.68275404,12.21538929
27.59462735,1.204786181,10.88734341,-4.85982275,11.98347334
27.59713453,0.9463613629,10.56670475,-5.012963295,11.73373982
27.59964172,0.7262216806,10.24606609,-5.128417015,11.48085055
27.60214907,0.4534398913,9.881759644,-5.219344616,11.1846475
27.60465615,0.1274178028,9.518050194,-5.372485161,10.93037564
27.60716328,-0.2745763958,9.116056442,-5.592624664,10.69837969
27.60967026,-0.6909275651,8.756534576,-5.817550182,10.53556685
27.61217719,-1.117448211,8.373682976,-6.032904148,10.38090504
27.61468396,-1.610369682,8.014759064,-6.24407053,10.28679105
27.61719094,-2.185245275,7.645666599,-6.430710793,10.22670797
27.61969797,-2.721237659,7.305885792,-6.665207386,10.25700205
27.62220506,-3.281756163,6.956533432,-6.813562393,10.27559796
27.62471209,-3.908675671,6.644868374,-6.937989235,10.37148571
27.62721912,-4.540979385,6.386443615,-7.004988194,10.5108047
27.62972625,-5.124827862,6.094519138,-6.94756031,10.56766854
27.63223334,-5.795416355,5.903093338,-6.899703979,10.77215283
27.63474047,-6.456433773,5.696712494,-6.890132904,11.02778317
27.63724776,-7.188637257,5.548357487,-7.004988194,11.46868066
27.63975506,-7.88793993,5.443073273,-7.321439266,12.06027014
27.64226203,-8.635098457,5.419145107,-7.881359577,12.885957
27.64476881,-9.352945328,5.380859852,-8.48973465,13.72977908
27.64727584,-10.02353382,5.433502197,-9.03051281,14.54456386
27.64978276,-10.61695385,5.567500114,-9.38465023,15.22459939
27.65228964,-11.16790104,5.706283569,-9.446864128,15.701176
27.65479651,-11.57946682,5.965306759,-9.154939651,15.92111355
27.65730354,-11.90010548,6.252445698,-8.662017822,15.99175226
27.65981037,-12.15434265,6.582654953,-7.93878746,15.94000432
27.66231719,-12.23091316,6.879963398,-7.182057381,15.76423425
27.66482401,-12.27876949,7.286743164,-6.425925255,15.65750049
27.66733115,-12.19262791,7.612166882,-5.831906796,15.51181475
27.66983834,-12.00120163,7.856235027,-5.291129112,15.28873169
27.67234552,-11.72303677,8.086544037,-4.965106964,15.08224362
27.67485256,-11.36889839,8.206185341,-4.773681164,14.81152795
27.67735938,-10.93340492,8.263612747,-4.749752998,14.50471621
27.6798661,-10.43031406,8.292326927,-4.826323509,14.17206887
27.68237292,-9.841679573,8.249256134,-4.984249592,13.77503639
27.68487964,-9.175876617,8.115258217,-5.128417015,13.27986403
27.68738667,-8.462217331,7.937591076,-5.329414368,12.76781625
27.68989365,-7.69651413,7.741379261,-5.425127029,12.19004864
27.69240058,-6.963712215,7.578667641,-5.492125988,11.66588783
27.69490756,-6.178267956,7.310671329,-5.391627789,10.98574351
27.69741443,-5.383851051,7.080960274,-5.353342533,10.38191345
27.69992177,-4.627120972,6.817151546,-5.233701229,9.760913495
27.70242875,-3.975674868,6.549155712,-5.171487808,9.243468902
27.70493599,-3.339184046,6.238088608,-5.128417015,8.73868186
