Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
26.22361192,-0.537786901,9.436694145,-5.563910961
26.23363838,-1.667797327,9.580264091,-5.257629395
26.24366458,-2.324028969,9.728618622,-4.252045631
26.25369047,-2.036890268,9.723833084,-3.825525284
26.26371666,-1.045663476,9.843474388,-3.868596077
26.27374224,-0.030508488,9.958329201,-3.811168194
26.28376854,0.472582459,9.853045464,-3.91166687
26.29379469,0.491725057,9.623334885,-4.118047714
26.30382151,0.390628308,9.489336014,-4.204189301
26.31384859,0.103489578,9.451051712,-4.137190342
26.32387521,-0.442073971,9.336195946,-4.022335052
26.33390156,-0.983450115,9.293125153,-3.863810301
26.34392812,-1.265803218,9.331410408,-3.413959742
26.35395411,-1.313659668,9.307481766,-3.232105255
26.36398036,-1.208375454,9.293125153,-3.241676569
26.37400599,-1.064806104,9.321838379,-3.394817114
26.38403187,-1.165304661,9.484550476,-3.677170277
26.39405729,-1.720439434,9.666405678,-3.62452817
26.40408276,-2.606382132,9.211769104,-3.758526087
26.41410817,-3.387040377,9.723833084,-4.66839695
26.42413359,-3.372683525,10.40399265,-3.212962627
26.43415911,-2.304886341,9.513264656,-3.169891834
26.44418463,-0.95952189,9.70468998,-3.61017108
26.45421026,-0.413360119,9.958329201,-3.485744476
26.4642362,-0.748953462,9.585049629,-3.600599766
26.47426114,-1.189232826,9.45583725,-3.433102369
26.48428682,-1.404586911,9.556335449,-3.251247883
26.49431245,-1.572084427,9.690333366,-3.758526087
26.50433802,-1.658226132,9.915258408,-4.122833252
26.51436385,-1.706082582,10.11625576,-4.113262177
26.52438989,-1.864607096,10.08275604,-4.118047714
26.53441588,-1.941177368,9.958329201,-4.309473515
26.54444208,-1.87417829,9.862616539,-4.007977962
26.55446786,-1.648654819,9.833903313,-3.667598963
26.56449469,-1.395015597,9.83868885,-4.0127635
26.57452114,-1.194018483,9.886545181,-4.199403763
26.58454765,-1.227517962,9.953543663,-4.295116425
26.59457359,-1.43808639,10.1832552,-4.055834293
26.60459916,-1.686939955,10.14496994,-3.806382656
26.61462479,-1.734796405,10.03011417,-3.581457376
26.62465062,-1.538584948,10.02532864,-3.260818958
26.63467656,-1.189232826,10.17846966,-3.265604734
26.64470234,-0.91166544,11.07398319,-3.768097401
26.65472864,-0.868594646,12.18485069,-4.778466702
26.66475474,-1.079162955,12.29013538,-4.926821709
26.67478047,-1.442872047,11.63928795,-4.003192425
26.6848063,-1.43808639,11.54835987,-4.386044025
26.69483255,-0.820738196,11.95514011,-4.232903481
26.70485875,0.113060869,11.95514011,-3.447459221
26.71488463,1.233500123,11.9216404,-3.390031576
26.72491088,2.37786746,12.06521034,-3.734597921
26.73493656,2.904886723,12.17527962,-4.046263218
26.74496208,2.880958557,12.07956696,-4.505684853
26.75498755,3.805186272,11.2941227,-4.572684288
26.76501385,5.150550842,10.09232807,-4.290330887
26.77504015,4.968696117,9.278767586,-4.754538536
26.78506635,3.110669374,9.436694145,-4.36211586
26.79509213,0.874576688,9.699904442,-3.112463951
26.80511812,-1.672582984,9.656833649,-2.441875458
26.81514448,-4.378267288,10.34177971,-2.044667006
26.82517099,-7.183851719,10.52841949,-0.397208571
26.83519708,-9.01316452,10.35135078,-3.806382656
26.84522281,-7.993224144,9.695118904,-7.780860901
26.85524817,-5.364708424,8.277970314,-5.200201988
26.86527427,-4.69411993,7.439883709,-2.193022013
26.87530026,-5.407779217,7.439883709,-1.920240164
26.88532594,-5.618347645,7.19581604,-1.608574986
26.89535192,-5.460421085,6.190232277,-1.795813441
26.90537797,-5.412564754,5.380859852,-2.465803623
26.91540406,-5.546562672,5.184648514,-2.719442844
26.92542974,-5.972485542,5.2707901,-2.595016241
26.93545541,-6.60478878,5.328217983,-2.164308071
26.94548166,-7.059424877,5.428716183,-1.599003673
26.95550771,-7.064210415,5.572285652,-1.278365493
26.96553406,-6.705287457,5.735595703,-1.134796143
26.97556036,-6.341578007,5.836094379,-0.976869822
26.9855862,-6.240481377,5.711069584,-1.173081279
26.9956125,-6.130411625,5.610570908,-1.20179522
27.00563885,-5.972485542,5.653641701,-0.996012449
27.01566489,-5.62791872,5.778666496,-0.785444021
27.02569125,-5.225924492,5.965306759,-0.248853549
27.0357175,-5.225924492,6.23330307,-0.306281298
27.04574396,-5.33599472,6.53958416,-0.814157903
27.05576995,-5.264209747,6.525227547,-0.756730139
27.0657962,-5.038686275,6.257231236,-0.363709033
27.07582281,-4.866403103,6.405586243,-0.177068874
27.08584859,-4.852046013,6.923034191,-0.325423867
27.09587495,-4.923830986,7.420741081,-0.430708081
27.10590114,-4.995615482,7.674380302,-0.57966131
27.11592708,-5.009972572,7.856235027,-0.948155999
27.1259525,-4.942973614,8.120043755,-1.15393877
27.13597765,-5.043471813,8.593822479,-1.168295622
27.14600349,-5.283352375,9.250054359,-1.402792215
27.15602906,-5.479563713,9.853045464,-1.709671736
27.16605453,-5.560919762,10.25563812,-2.039881229
27.17608067,-5.599205017,10.62891865,-2.42273283
27.18610635,-5.603990555,11.14098263,-2.738585472
27.19613255,-5.426921844,11.85464191,-2.642872572
27.20615864,-5.221138954,12.29970646,-2.508874655
27.21618448,-5.139184952,12.19442272,-2.96889472
27.2262101,-4.971687317,11.44786167,-3.552743435
27.23623588,-4.497908592,10.56191921,-3.136392355
27.24626208,-4.34476757,10.43270683,-2.19780755
27.25628833,-5.379065514,10.63848972,-3.189034462
27.2663138,-6.327221394,10.37527943,-4.811966419
27.27633969,-5.824130535,9.73340416,-4.395615101
27.28636526,-4.718048096,9.431908607,-3.543172121
27.29639109,-4.158127785,9.384052277,-4.639683247
27.30641703,-3.923032761,10.50927734,-6.01376152
27.31644375,-3.085544825,14.65544033,-7.474579811
27.32647067,-2.381456852,16.5661087,-8.283353806
27.33649812,0.18005991,14.68894005,0.009571291
27.34652489,7.597211838,10.95912743,11.14217854
27.35655182,10.59003448,7.526025295,2.432304144
27.36657807,6.816553593,8.440681458,-15.07777405
27.37660458,-0.772881687,10.25563812,-11.85105228
27.38663109,-8.270791054,10.17368412,5.420341492
27.39665765,-10.50688457,9.527621269,5.96590519
27.40668416,-7.317849636,9.541978836,-3.011965513
27.41671104,-2.845664263,9.905687332,-6.646064758
27.42673786,-0.422931403,9.666405678,-5.975476265
27.43676463,-0.408574462,9.317052841,-4.677968502
27.44679161,-1.170090318,9.42712307,-2.451446772
27.45681812,-0.432502687,9.522835732,-2.551945448
27.46684463,1.300499082,9.484550476,-3.2895329
27.4768712,2.124228239,9.546764374,-2.350948334
27.48689698,1.386640668,9.288339615,-2.451446772
27.49692317,-0.020937199,9.221340179,-4.218546391
27.50694875,-0.949950576,9.80997467,-4.591826439
27.51697432,-1.395015597,9.800403595,-3.993621111
27.52700057,-1.466800332,9.508479118,-4.275974274
27.53702599,-1.122233868,9.853045464,-4.922036171
27.54705161,-0.643071115,10.00139999,-4.658825874
27.55707692,-0.202791721,9.742975235,-4.52482748
27.56710276,0.290129751,9.709476471,-4.993820667
27.57712916,0.61615181,9.771689415,-4.926821709
27.58715448,0.453439891,9.805189133,-4.462614059
27.59718015,0.079561353,9.795618057,-3.753740549
27.60720604,-0.260219455,9.814760208,-3.739383698
27.61723156,-0.547358155,9.93918705,-4.151547432
27.62725682,-1.074377418,9.915258408,-3.89730978
27.63728234,-1.701296926,9.666405678,-3.270390272
27.64730786,-2.036890268,9.541978836,-3.145963669
27.65733349,-1.855035782,9.623334885,-3.490530014
27.66735916,-1.179661512,9.541978836,-3.528815269
27.67738479,-0.470787853,9.29791069,-3.543172121
27.68741005,-0.399003178,8.871390343,-3.936193228
27.69743578,-1.05523479,9.154341698,-5.032105923
27.70746182,-1.907677889,9.953543663,-3.691527128
27.71748698,-2.324028969,9.369695663,-2.729014158
27.72751271,-2.213959217,9.283554077,-3.117249727
27.73753854,-2.118246317,9.647262573,-3.346960783
27.74756453,-2.280958176,9.685547829,-3.394817114
27.75759041,-2.38624239,9.752547264,-3.447459221
27.76761567,-2.123031855,9.800403595,-3.346960783
27.77764166,-1.643869162,9.628120422,-3.423531055
27.78766708,-1.15094769,9.470193863,-3.524029493
27.79769281,-0.945164919,9.527621269,-3.49531579
27.8077187,-1.045663476,9.570692062,-3.581457376
27.81774479,-1.117448211,9.618548393,-3.868596077
27.82777083,-1.045663476,9.747760773,-4.070191383
27.83779625,-0.926022351,9.766903877,-4.070191383
27.84782177,-0.930808008,9.848259926,-4.204189301
27.85784713,-1.074377418,9.953543663,-4.165904045
27.86787203,-1.270588875,9.867402077,-3.729812384
27.87789708,-1.380658627,9.824331284,-3.3852458
27.88792161,-1.409372568,9.953543663,-3.3852458
27.89794625,-1.351944804,10.05404282,-3.538386583
27.90797067,-1.270588875,10.03489971,-3.562314749
27.91799541,-1.079162955,9.996614456,-3.562314749
27.92802041,-0.787238657,9.920044899,-3.461816072
27.93804599,-0.61914283,9.91047287,-3.490530014
27.94807161,-0.868594646,9.972686768,-3.409173965
27.95809708,-1.490728498,9.862616539,-3.117249727
27.96812192,-2.022533417,9.709476471,-3.145963669
27.97814739,-2.266601324,9.723833084,-3.457030535
27.98817344,-2.228316069,9.805189133,-3.433102369
27.99819979,-1.893320918,9.857831001,-3.437887907
28.00822573,-1.462014675,10.48056316,-3.902095556
28.0182512,-1.179661512,11.83071327,-4.993820667
28.02827656,-1.24666059,12.60180092,-5.688337803
28.0383026,-1.270588875,12.46780205,-4.558327198
28.0483289,-0.954736233,12.2039938,-3.878167391
28.05835437,-0.178863496,12.71665573,-4.103690624
28.06837969,0.884147942,13.60738373,-3.921238184
28.07840567,1.942373753,13.98066425,-2.911466837
28.08843135,2.459223509,13.59781265,-2.298306227
28.09845656,1.980658889,13.00858021,-2.839682341
28.10848219,1.727019787,12.53001595,-2.830111027
28.11850807,2.440080881,11.99342537,-2.331805706
28.12853437,3.393022537,11.23669529,-2.849253654
28.13855953,3.723232031,10.57149029,-4.893322468
28.14858442,3.345165968,9.987043381,-6.296712875
28.15860911,2.483151674,9.062815666,-5.769693375
28.16863453,1.314856052,7.827520847,-3.768097401
28.17866067,-0.580857694,7.009175777,-1.584646821
28.18868692,-3.54018116,7.076174736,-1.704886079
28.19871255,-7.457231998,7.392027378,-4.548755646
28.20873849,-12.05384445,7.602595806,-8.058428764
28.21876375,-15.77408504,7.908876896,-7.962715626
28.2287901,-16.45424461,8.110472679,-4.821537495
28.23881651,-13.11207008,7.425527096,-2.844467878
28.24884286,-7.768298626,6.415157318,-2.897109985
28.25886859,-3.200400352,5.538786411,-3.404388428
28.26889401,-1.452443361,5.017150879,-4.338187218
28.27891953,-2.410170555,5.036293507,-5.329414368
28.28894479,-4.387838364,5.232504845,-5.63090992
28.29896995,-6.365506649,5.28514719,-5.985047817
28.30899536,-7.476374149,5.218147755,-6.166902065
28.3190212,-7.447660446,4.95015192,-5.324628353
28.32904719,-6.891927242,4.820939541,-4.486542225
28.33907328,-6.096911907,4.96450901,-4.218546391
28.34909942,-5.192425251,5.208576679,-3.926023722
28.35912578,-4.536193371,5.309075356,-3.882952929
28.3691512,-4.703691006,5.40000248,-4.515256405
28.3791775,-5.915057659,5.648856163,-5.482554913
28.38920396,-7.543373585,5.965306759,-6.042475224
28.39923026,-8.67816925,6.017949104,-5.99940443
28.40925661,-8.60159874,5.8983078,-5.252843857
28.4192826,-7.336992264,5.735595703,-4.223331928
28.4293089,-5.943771362,5.845665932,-4.151547432
28.43933552,-5.100899696,6.300302029,-4.922036171
28.44936177,-4.741976261,6.851249218,-5.329414368
28.45938875,-4.8376894,7.258029461,-5.243272781
28.46941552,-5.398207664,7.669594765,-5.248058319
28.47944229,-6.092126369,8.163114548,-5.262415409
28.48946901,-6.389434814,8.512466431,-4.898108006
28.49949521,-6.077769279,8.545966148,-4.563112736
28.50952146,-5.398207664,8.301898003,-4.472185612
28.51954745,-4.971687317,8.014759064,-4.606183529
28.52957344,-5.221138954,8.215756416,-4.692325115
28.53959958,-5.862415314,8.880961418,-4.639683247
28.54962552,-6.302694798,9.608977318,-4.606183529
28.55965172,-6.336792469,9.929615974,-4.634897232
28.56967781,-6.173482418,9.996614456,-4.596612453
28.57970364,-5.891129494,10.15932655,-4.113262177
28.58972896,-5.297709465,10.23170948,-3.796811342
28.59975515,-4.598406792,10.3848505,-3.763311863
28.60978078,-4.067200184,10.62413216,-3.748954773
28.61980635,-3.645465374,10.89212894,-3.476173162
28.62983239,-3.291327477,10.98784161,-3.748954773
28.63985833,-2.553740025,10.46620655,-4.433900356
28.64988375,-1.117448211,9.876974106,-3.236890793
28.65990995,-0.327218503,10.13061333,-2.173879385
28.66993526,-0.245862529,10.05882835,-3.423531055
28.67996041,-0.207577363,9.963115692,-3.648456335
28.68998583,-0.145363972,10.24606609,-3.011965513
28.70001156,-0.513858676,10.03011417,-2.623729944
28.71003786,-1.284945726,9.489336014,-1.929811478
28.72006317,-1.998605132,9.053244591,-1.934597135
28.73008911,-2.33838582,9.116056442,-2.059023857
28.74011469,-2.314457655,9.924830437,-2.23130703
28.75013979,-1.332802176,13.05643654,-3.112463951
28.76016625,2.133799553,19.75035858,-2.403590441
28.77019239,7.70728159,19.61157417,3.835096598
28.78021844,8.856434822,9.106484413,7.095915318
28.79024453,5.595615864,5.337789059,-0.239282265
28.80026974,2.009372711,10.01097202,-8.158926964
28.81029531,-4.320839405,10.82034397,-5.860620975
28.82032166,-10.74138069,8.962317467,-1.695314884
28.83034651,-13.69591904,10.59063339,-2.303091764
28.84037234,-11.23011494,11.13619614,-1.642074585
28.85039807,-5.115256786,9.570692062,1.268794179
28.86042385,0.27577281,9.029315948,-0.55992049
28.87044927,3.259024382,9.79083252,-4.902893543
28.88047578,4.278964996,9.833903313,-6.056832314
28.89050187,4.087539196,9.111269951,-4.223331928
28.90052802,3.460021496,9.024530411,-2.791227579
28.91055427,1.942373753,9.278767586,-3.045464993
28.92058026,-0.375074953,9.168698311,-3.567100286
28.93060635,-2.515454769,9.293125153,-3.088535786
28.94063219,-3.190829039,9.565906525,-2.121237278
28.95065739,-1.945963025,9.79083252,-2.14995122
28.96068291,0.242273286,9.656833649,-3.394817114
28.97070781,2.114656925,9.498908043,-4.692325115
28.98073354,2.71824646,9.5754776,-5.291129112
28.99075911,1.841875196,9.498908043,-5.012963295
29.00078463,0.251844585,9.508479118,-5.056632519
29.01080979,-1.222732425,9.675976753,-5.228915691
29.02083521,-2.218744755,9.747760773,-4.945964336
29.03086062,-2.606382132,9.728618622,-4.199403763
29.04088609,-2.434098721,9.719047546,-3.80159688
29.05091203,-1.883749604,9.652048111,-4.094119549
29.06093765,-1.15094769,9.580264091,-4.14197588
29.07096312,-0.739382207,9.599406242,-3.844667673
29.08098922,-0.993021369,9.771689415,-3.557528973
29.09101469,-1.43808639,9.656833649,-2.988037348
29.10104026,-1.543370605,9.470193863,-2.638087034
29.11106573,-1.232303619,9.441479683,-2.844467878
29.12109109,-0.930808008,9.374481201,-3.184248686
29.13111672,-0.921236694,9.403194427,-3.4809587
29.14114156,-1.10309124,9.460622787,-3.117249727
29.15116739,-1.155733347,9.307481766,-2.690729141
29.16119442,-1.098305583,9.254839897,-2.916252613
29.17122005,-0.993021369,9.39840889,-3.0981071
29.18124552,-1.15094769,9.675976753,-3.107678413
29.19127172,-1.619940877,9.771689415,-3.342175007
29.20129776,-2.060818434,9.747760773,-3.562314749
29.21132432,-2.137388945,9.747760773,-3.538386583
29.22135041,-2.070389748,9.915258408,-3.528815269
29.23137656,-2.022533417,9.987043381,-3.418745279
29.24140328,-1.801795483,9.829116821,-2.949752092
29.25142953,-1.37587297,9.93918705,-3.232105255
29.26145635,-0.973878801,10.06839943,-3.787240028
29.27148265,-0.839880764,9.886545181,-3.571886063
29.28150916,-0.882951558,9.833903313,-3.423531055
29.29153557,-0.949950576,9.953543663,-4.02712059
29.30156125,-0.978664458,10.03489971,-4.290330887
29.31158807,-1.10309124,10.14496994,-3.878167391
29.32161416,-1.136590719,10.21735287,-3.141177893
29.33163979,-1.036092162,10.14975548,-3.246462107
29.341665,-0.887737215,10.1210413,-3.155534744
29.35169,-0.993021369,10.10189915,-3.074178934
29.36171515,-1.284945726,10.21196842,-3.356531858
29.37174015,-1.452443361,10.18804073,-3.284747362
29.38176536,-1.418943882,10.04447079,-3.045464993
29.39179041,-1.256231904,10.25085258,-2.441875458
29.40181541,-0.973878801,9.628120422,-2.207378864
29.41184099,-0.993021369,9.235696793,-3.093321562
29.4218664,-1.543370605,9.594620705,-3.658027649
29.43189224,-2.376671076,9.647262573,-3.763311863
29.44191791,-2.985046148,9.680762291,-3.346960783
29.45194338,-3.147758245,10.37527943,-3.844667673
29.4619689,-3.104687452,11.3760767,-5.01774931
29.47199484,-2.941975355,11.54835987,-4.969892502
29.48202,-2.615953445,11.04048347,-3.80159688
29.49204536,-1.969891191,10.72463131,-3.581457376
29.50207067,-1.060020447,11.01177025,-3.571886063
29.51209614,-0.241076887,11.6584301,-3.270390272
29.52212177,0.266201526,12.10828114,-2.820539713
29.53214724,0.71186471,12.07478142,-2.398804665
29.54217344,1.400997639,11.90249825,-2.202593327
29.55219948,1.990230203,11.68235874,-2.19780755
29.56222536,2.047657967,11.57228851,-2.164308071
29.57225083,1.300499082,11.40479088,-2.260020971
29.5822764,0.132203445,11.22233772,-2.188236237
29.59230203,-0.556929469,10.85384369,-1.972882271
29.6023275,-0.260219455,10.25085258,-2.370090723
29.61235302,0.644865692,9.848259926,-3.241676569
29.62237807,1.396211982,9.76211834,-4.122833252
29.63240286,1.491924882,9.690333366,-4.68275404
29.64242823,0.979860902,9.484550476,-4.783252239
29.65245297,0.079561353,9.154341698,-4.252045631
29.6624789,-1.112662554,8.823533058,-3.39960289
29.67250479,-2.706880569,8.632107735,-2.930609465
29.68253062,-4.813760757,8.694320679,-3.342175007
29.69255604,-7.519444942,8.727820396,-4.089334011
29.70258125,-10.55474091,8.742177963,-5.28155756
29.71260651,-12.41276741,8.885746956,-4.386044025
29.72263234,-11.42632675,8.608179092,-3.375674486
29.7326576,-8.093722343,7.564310551,-3.672384501
29.7426826,-4.316053867,6.640082836,-3.433102369
29.75270765,-1.581655741,5.836094379,-3.241676569
29.76273302,-0.964307547,5.189434052,-3.681955814
29.77275849,-2.276172638,4.897509575,-3.988835335
29.78278416,-4.325624943,4.940580368,-4.290330887
29.79280984,-6.111268997,5.155934811,-4.515256405
29.80283521,-7.514659405,5.60578537,-4.931607246
29.81286062,-8.409575462,5.994020939,-5.606981754
29.82288646,-8.529216766,6.061019897,-5.511268616
29.83291182,-7.792226791,5.745167255,-4.433900356
29.84293786,-6.681358814,5.333003521,-3.423531055
29.85296375,-5.96291399,5.179862976,-3.351746321
29.86298969,-5.919843197,5.380859852,-3.839882135
29.87301541,-6.278766632,5.730810165,-4.189832687
29.88304151,-6.801000118,5.994020939,-4.577469826
29.89306765,-7.025925636,5.994020939,-4.663611412
29.90309297,-6.791429043,5.984449387,-4.122833252
29.91311859,-6.106483459,6.094519138,-3.351746321
29.9231437,-5.254638672,6.400800705,-2.921038151
29.93316911,-4.349553585,6.836294174,-2.767299414
29.94319463,-3.73160696,7.435098171,-2.733799934
29.9532201,-3.592823267,8.282755852,-2.944966555
29.96324536,-3.951746702,9.355338097,-3.198605776
29.97327057,-4.631906509,10.30349445,-3.653241873
29.98329604,-5.249852657,10.66241741,-4.161118507
29.99332182,-5.426921844,10.41835022,-4.065405846
30.00334765,-5.2737813,10.03489971,-3.758526087
30.01337354,-5.230710506,9.709476471,-4.208974838
30.02339922,-5.302495003,9.824331284,-5.583053589
30.03342536,-5.527420521,10.39920712,-5.367699623
30.04345026,-6.269195557,11.20798111,-4.429114819
30.05347562,-6.958926678,11.8211422,-3.964907169
30.06350156,-6.59043169,11.27019501,-3.792025566
30.07352776,-5.019543648,10.51884842,-3.318246841
30.08355312,-3.214757204,10.28435135,-2.800798893
30.09357932,-2.204387903,10.11625576,-2.830111027
30.10360505,-2.35274291,9.91047287,-3.208176851
30.11363083,-3.095116138,9.757332802,-4.242474556
30.12365609,-2.907877684,9.637691498,-3.753740549
30.13368192,-2.14696002,9.307481766,-2.408375978
30.1437087,-1.643869162,8.746963501,-2.030309916
30.15373526,-1.917249203,8.201399803,-2.34137702
30.16376104,-3.21954298,7.731808186,-2.394019127
30.17378729,-5.172684193,7.545167923,-2.432304144
30.18381375,-6.3846488,8.986245155,-3.002394199
30.19383953,-4.942973614,15.53659725,-6.483353138
30.20386406,4.168895245,24.12683105,-4.342973232
30.21388896,14.53998661,16.6905365,10.76411247
30.22391442,8.866005898,5.845665932,2.911466837
30.23394104,2.626721144,7.559525013,-12.2099762
30.24396765,-4.890331268,11.72064304,-5.994618893
30.25399427,-11.76132107,11.34736347,6.042475224
30.26402036,-13.53320694,10.00139999,2.988037348
30.27404635,-8.606385231,9.283554077,-2.776870728
30.28407219,-2.333600283,9.618548393,-4.132404804
30.29409823,0.726221681,9.206983566,-6.717849731
30.30412338,0.251844585,9.197412491,-8.858229637
30.3141489,-1.758724689,9.695118904,-6.866204739
30.32417463,-2.659024239,9.929615974,-3.323032379
30.33420078,-1.572084427,9.96790123,-1.925025821
30.34422646,-0.585643351,9.738189697,-1.972882271
30.35425203,-0.480359137,9.173483849,-1.4267205
30.36427833,-0.312861562,9.12084198,-1.627717614
30.3743051,0.347557485,9.786046028,-2.633301258
30.38433125,1.104287624,9.896116257,-2.916252613
30.39435713,1.544566989,9.283554077,-3.093321562
30.40438255,1.693520188,9.144769669,-3.93140769
30.41440828,1.736590981,9.407979965,-4.122833252
30.42443422,1.636092424,9.446265221,-3.681955814
30.43445995,1.310070395,9.364909172,-4.022335052
30.44448557,0.831505895,9.546764374,-4.520041943
30.45451192,0.558724105,9.771689415,-4.199403763
30.4645375,0.400199592,9.862616539,-4.252045631
30.47456307,0.194416836,9.742975235,-4.357329845
30.48458786,0.079561353,9.541978836,-4.414757729
30.49461328,-0.054436713,9.422337532,-5.012963295
30.50463864,-0.212363005,9.503693581,-4.835894585
30.5146638,-0.37986058,9.551549911,-4.208974838
30.52468942,-0.758524776,9.599406242,-3.91166687
30.53471427,-1.284945726,9.671191216,-3.490530014
30.54474031,-1.763510346,9.73340416,-3.275176048
30.55476594,-1.902892232,9.771689415,-2.973680258
30.56479234,-1.648654819,9.671191216,-2.959323406
30.57481937,-1.385444283,9.494122505,-3.533600807
30.5848464,-1.270588875,9.508479118,-3.413959742
30.59487317,-1.284945726,9.518050194,-3.026322365
30.60489984,-1.337587833,9.503693581,-3.217748165
30.61492567,-1.304088354,9.5754776,-3.265604734
30.62495208,-1.19880414,9.642477036,-3.189034462
30.63497807,-1.217946768,9.675976753,-3.251247883
30.64500458,-1.29451704,9.776474953,-3.313461065
30.65503026,-1.313659668,9.80997467,-3.504886866
30.66505604,-1.24666059,9.666405678,-3.236890793
30.67508182,-1.079162955,9.5754776,-3.174677372
30.68510734,-0.882951558,9.637691498,-3.619742393
30.69513344,-0.882951558,9.685547829,-3.969692707
30.70516047,-1.127019525,9.738189697,-3.739383698
30.7151875,-1.337587833,9.70468998,-3.375674486
30.72521427,-1.485942841,9.699904442,-3.150749207
30.73524031,-1.433300734,9.618548393,-3.433102369
30.74526666,-1.447657704,9.273982048,-3.835096598
30.75529224,-1.414158225,10.05404282,-3.457030535
30.76531791,-1.237089276,10.00139999,-2.897109985
30.77534453,-1.021735311,9.76211834,-3.433102369
30.78537073,-1.098305583,10.3226366,-3.442673683
30.79539745,-1.433300734,10.33220863,-3.270390272
30.80542416,-1.533799291,10.04447079,-3.050250769
30.81545104,-1.32801652,10.05882835,-3.093321562
30.82547849,-1.174875975,10.08754253,-3.203391314
30.83550479,-1.208375454,10.05882835,-3.409173965
30.8455312,-1.500299811,10.00618649,-3.562314749
30.85555713,-1.835893154,9.996614456,-3.701098442
30.86558338,-2.099103689,9.915258408,-3.739383698
30.87560937,-2.233101845,9.786046028,-3.490530014
30.88563547,-2.16131711,9.76211834,-3.653241873
30.89566135,-1.955534339,9.83868885,-3.91166687
30.90568739,-1.734796405,9.814760208,-4.022335052
30.91571344,-1.581655741,9.78126049,-4.213760853
30.92573948,-1.366301775,10.20239735,-4.118047714
30.93576531,-1.136590719,11.495718,-4.615755081
30.94579088,-0.91166544,12.28056431,-5.731408596
30.95581692,-0.652642369,11.90728378,-4.697110653
30.96584312,-0.207577363,11.51964664,-3.969692707
30.97586906,0.597009242,11.74935722,-4.055834293
30.98589583,1.305284739,11.73978615,-3.514458179
30.99592291,1.918445587,11.95514011,-3.165106058
31.00594989,2.52143693,12.6687994,-2.839682341
31.01597609,3.125026464,13.13300705,-2.647658348
31.02600317,3.761517286,12.81715488,-2.940180779
31.03602932,4.235894203,12.17527962,-3.5766716
31.04605526,4.54217577,11.26062298,-3.643670797
31.05608099,4.00139761,10.38006496,-3.638885021
31.06610656,2.900100946,9.637691498,-3.964907169
31.07613229,1.688734531,9.273982048,-5.190630436
31.08615755,0.242273286,9.072386742,-5.386841774
31.09618302,-1.093519926,9.130413055,-3.777668715
31.10620927,-2.467598438,9.024530411,0.344566464
31.11623567,-5.972485542,8.732605934,2.954537868
31.12626156,-10.66481018,8.325826645,-3.777668715
31.13628765,-13.70070457,8.43589592,-9.38465023
31.1463137,-13.9543438,8.766105652,-6.224927902
31.1563388,-10.2149601,7.861020565,-2.288734913
31.16636432,-4.435695171,6.175875187,-1.71924305
31.17638969,-0.595214605,5.194219589,-1.082154036
31.18641422,-1.002592683,4.92143774,-1.393221021
31.19643953,-3.616751432,5.155934811,-2.988037348
31.20646469,-5.857629776,5.366502762,-3.80159688
31.21648963,-7.030711174,5.534000397,-3.725026608
31.22651453,-7.452445984,5.567500114,-3.538386583
31.23653854,-7.672585964,5.361717224,-3.279961586
31.24656302,-7.710870743,5.112864017,-3.189034462
31.25658786,-7.207779884,4.954937458,-2.432304144
31.26661229,-6.240481377,4.806582451,-1.307079315
31.27663797,-5.072185993,4.907081127,-1.163509965
31.28666359,-4.095914364,5.347360611,-1.791027784
31.29668864,-3.564109325,5.860022545,-2.379662037
31.30671396,-3.903890133,6.185446739,-2.844467878
31.31673953,-5.062614441,6.491727829,-3.318246841
31.32676463,-6.111268997,7.013961315,-2.897109985
31.3367901,-6.418148518,7.425527096,-1.901097536
31.34681557,-5.929414749,7.640881062,-1.512862086
31.35684125,-5.048257351,7.832306862,-1.920240164
31.36686724,-4.210769653,8.225327492,-2.480160713
31.37689354,-3.86081934,8.962317467,-2.944966555
31.38691953,-4.177269936,9.637691498,-3.619742393
31.39694567,-4.852046013,10.02532864,-3.878167391
31.40697182,-5.570491314,10.2652092,-3.662813187
31.41699765,-5.938985825,10.28435135,-3.394817114
31.42702401,-5.670989513,10.39442158,-3.122035265
31.43705021,-5.024329185,10.58106136,-2.964108944
31.4470751,-4.574478626,10.83470058,-3.217748165
31.45710078,-4.450051785,11.54357433,-3.078964472
31.46712552,-4.569693089,11.86421299,-2.685943365
31.47715125,-4.239483356,11.05484104,-2.897109985
31.48717672,-3.535395384,10.60977554,-2.169093609
31.49720229,-2.793022156,10.3848505,-1.18743825
31.50722802,-1.855035782,10.08275604,-1.335793257
31.51725354,-0.528215587,10.18804073,-2.015953064
31.52728021,0.75972116,10.39920712,-3.031108141
31.53730609,1.467996716,10.35613632,-3.59102869
31.54733172,1.329213023,10.27478027,-2.978466034
31.55735765,0.261415869,10.16889763,-2.480160713
31.56738344,-1.031306505,9.977472305,-1.944168448
31.57740937,-2.06560421,9.728618622,-1.675574064
31.58743515,-2.477169752,9.26919651,-2.030309916
31.59746109,-2.357528448,9.460622787,-2.001596212
31.60748651,-2.099103689,9.819545746,-2.092523336
31.61751177,-2.070389748,9.613762856,-2.494517565
31.62753713,-2.084746838,9.403194427,-2.322234392
31.63756198,-2.041675806,9.958329201,-2.164308071
