Time (s);Gyroscope x (rad/s);Gyroscope y (rad/s);Gyroscope z (rad/s)
32,43618604;0,123476699;0,012746689;-0,411396652
32,44618604;0,086333185;0,022836087;-0,264972091
32,45618604;0,001414879;0,008386008;-0,039895549
32,46618604;-0,146957949;-0,031703304;0,313393116
32,47618604;-0,342922449;-0,115876377;0,795546472
32,48618604;-0,529681206;-0,219858825;1,331646323
32,49618604;-0,658584237;-0,316803068;1,809366584
32,50618604;-0,746692181;-0,424880058;2,12178874
32,51618604;-0,856383085;-0,605693936;2,222727537
32,52618604;-1,009837389;-0,882809103;2,160109758
32,53618604;-1,145997882;-1,184718132;2,032557726
32,54618604;-1,177026272;-1,393998861;1,916607857
32,55618604;-1,084952593;-1,469051361;1,808084846
32,56618604;-0,913130522;-1,447077632;1,627931952
32,57618604;-0,703009784;-1,35993433;1,296114564
32,58618604;-0,489549309;-1,223956823;0,785005689
32,59618604;-0,316364467;-1,060296059;0,088363416
32,60618604;-0,171399474;-0,820684314;-0,854135692
32,61618604;0,045996886;-0,368446708;-2,117120504
32,62618604;0,372337878;0,28320688;-3,578500032
32,63618604;0,661344826;0,820162594;-4,790777206
32,64618604;0,742598712;0,94306016;-5,244665623
32,65618604;0,620643377;0,703974307;-4,84279871
32,66618604;0,428883016;0,368366867;-3,973190784
32,67618604;0,284954995;0,140575543;-3,114317417
32,68618604;0,217709363;0,062680535;-2,507937908
32,69618604;0,18694824;0,061220944;-2,137401342
32,70618604;0,139252231;0,03599159;-1,8817873
32,71618604;0,048885196;-0,070369221;-1,674274921
32,72618604;-0,069764517;-0,234851867;-1,530482054
32,73618604;-0,196969509;-0,42181927;-1,464869618
32,74618604;-0,333588928;-0,636908591;-1,423596382
32,75618604;-0,471432656;-0,860972703;-1,317300558
32,76618604;-0,575733423;-1,018148899;-1,116685748
32,77618604;-0,594759226;-0,98980546;-0,909786522
32,78618604;-0,507929981;-0,722180367;-0,836499214
32,79618604;-0,378716022;-0,356415451;-0,956380665
32,80618604;-0,326904178;-0,155631393;-1,240026236
32,81618604;-0,417981327;-0,258239418;-1,619315028
32,82618604;-0,586488247;-0,526158392;-2,014292002
32,83618604;-0,607314289;-0,722853184;-2,332962513
32,84618604;-0,541295111;-0,747417152;-2,47623682
32,85618604;-0,522446036;-0,658723712;-2,362190485
32,86618604;-0,469987988;-0,553091109;-1,89515686
32,87618604;-0,410595;-0,466032922;-1,043964744
32,88618604;-0,349452823;-0,359863728;0,043464154
32,89618604;-0,260613531;-0,201757103;1,103138447
32,90618604;-0,156665146;-0,048512582;1,911693573
32,91618604;-0,091847919;0,00011285;2,370705366
32,92618604;-0,087202981;-0,066855974;2,46856308
32,93618604;-0,085830688;-0,131535873;2,256513119
32,94618604;-0,027514026;-0,089195952;1,886714339
32,95618604;0,073002025;0,036358885;1,54177773
32,96618604;0,148116246;0,13527374;1,301826239
32,97618604;0,153080568;0,128101408;1,128252864
32,98618604;0,087178499;0,009183408;0,990043938
32,99618604;-0,037946232;-0,188003287;0,969306231
33,00618604;-0,198267281;-0,409071505;1,178401709
33,01618604;-0,307739973;-0,550442338;1,601603985
33,02618604;-0,257432431;-0,499914438;2,060947895
33,03618604;-0,065395318;-0,278722703;2,34297204
33,04618604;0,122683555;-0,036748536;2,322402477
33,05618604;0,198135272;0,10811317;1,974151611
33,06618604;0,2103028;0,177567884;1,33720994
33,07618604;0,25654456;0,24698852;0,527481675
33,08618604;0,350836843;0,335867226;-0,246087864
33,09618604;0,437295645;0,429462165;-0,699067473
33,10618604;0,375570059;0,478900969;-0,55366385
33,11618604;0,021268968;0,413295925;0,273190945
33,12618604;-0,590921283;0,213924631;1,529896498
33,13618604;-1,085442424;0,0354678;2,767815828
33,14618604;-0,931287587;0,143708721;3,487264395
33,15618604;-0,017412916;0,597230256;3,204963446
33,16618604;1,019600987;1,037755966;1,834779024
33,17618604;1,370782733;1,017142773;-0,091748908
33,18618604;0,978979349;0,584523976;-1,740826368
33,19618604;0,423045725;0,176703408;-2,491549253
33,20618604;0,154069602;0,066373698;-2,283982515
33,21618604;0,160447732;0,170752183;-1,493806958
33,22618604;0,233600929;0,296892554;-0,56716007
33,23618604;0,280008763;0,374719441;0,252355278
33,24618604;0,275874853;0,410914361;0,923197567
33,25618604;0,217263281;0,41012761;1,439856291
33,26618604;0,163886458;0,384439409;1,735621452
33,27618604;0,210922405;0,364418179;1,725601315
33,28618604;0,380416214;0,366654962;1,430944443
33,29618604;0,581584573;0,371303082;1,006198525
33,30618604;0,712014318;0,363008618;0,64861834
33,31618604;0,762668908;0,363048017;0,460773706
33,32618604;0,760304391;0,374107271;0,407447964
33,33618604;0,70813483;0,362360269;0,401483983
33,34618604;0,62811482;0,312724531;0,372606158
33,35618604;0,570389032;0,252478778;0,293364406
33,36618604;0,565432191;0,213361457;0,160839513
33,37618604;0,592673659;0,196774676;-0,011756593
33,38618604;0,611358821;0,190689325;-0,180989563
33,39618604;0,605978191;0,195234179;-0,274534494
33,40618604;0,583840489;0,214995652;-0,221045882
33,41618604;0,560878813;0,24902834;-0,01081547
33,42618604;0,550494492;0,294448197;0,281322509
33,43618604;0,540378511;0,334899485;0,535718679
33,44618604;0,494665861;0,341126442;0,674827158
33,45618604;0,395682871;0,299159139;0,712664783
33,46618604;0,275310606;0,23589839;0,721473455
33,47618604;0,189817399;0,199097678;0,763113916
33,48618604;0,166114703;0,202518299;0,841532707
33,49618604;0,18474023;0,213424265;0,896409631
33,50618604;0,200267702;0,175733551;0,831491232
33,51618604;0,157586038;0,040163834;0,586724579
33,52618604;0,027242549;-0,192920759;0,200607315
33,53618604;-0,159074381;-0,456095755;-0,203422174
33,54618604;-0,319859594;-0,64708209;-0,496044546
33,55618604;-0,388496697;-0,700271547;-0,614524961
33,56618604;-0,369613528;-0,63097018;-0,58560884
33,57618604;-0,311998457;-0,504748881;-0,494076073
33,58618604;-0,250278205;-0,380061716;-0,425212204
33,59618604;-0,17297405;-0,272107154;-0,416483402
33,60618604;-0,06149881;-0,173096478;-0,449796408
33,61618604;0,061432801;-0,086589761;-0,477992862
33,62618604;0,160424322;-0,016318487;-0,453758925
33,63618604;0,226820379;0,046365242;-0,355565876
33,64618604;0,271259725;0,103180788;-0,202872828
33,65618604;0,288388371;0,132149085;-0,045931943
33,66618604;0,260764688;0,109185241;0,072391994
33,67618604;0,184361219;0,034649104;0,150046408
33,68618604;0,068810612;-0,069070384;0,231663331
33,69618604;-0,062796578;-0,170101702;0,356336653
33,70618604;-0,164932981;-0,230144113;0,500755489
33,71618604;-0,189774811;-0,222931325;0,584713519
33,72618604;-0,133127466;-0,163578779;0,528232276
33,73618604;-0,032161091;-0,091778718;0,320890158
33,74618604;0,071246468;-0,034000751;0,024538415
33,75618604;0,146658793;0,002303837;-0,272273242
33,76618604;0,173834264;0,007101012;-0,507112324
33,77618604;0,149111673;-0,032198351;-0,667353511
33,78618604;0,090112589;-0,10501726;-0,765876591
33,79618604;0,01575424;-0,183127329;-0,807389319
33,80618604;-0,064198688;-0,249351978;-0,776692092
33,81618604;-0,142045796;-0,301299036;-0,652198672
33,82618604;-0,209299937;-0,335112393;-0,413425803
33,83618604;-0,25922206;-0,339689195;-0,045294236
33,84618604;-0,305274308;-0,32976377;0,440399021
33,85618604;-0,373405695;-0,356360078;0,976813912
33,86618604;-0,487298697;-0,475444168;1,462563634
33,87618604;-0,643979788;-0,695894897;1,817762136
33,88618604;-0,80388993;-0,964092791;2,015019178
33,89618604;-0,928961396;-1,219836712;2,067531586
33,90618604;-0,992034793;-1,422245383;1,991485715
33,91618604;-0,978580117;-1,54657805;1,798511744
33,92618604;-0,881876469;-1,569712281;1,513665318
33,93618604;-0,704079688;-1,476506948;1,187344551
33,94618604;-0,463986725;-1,278355718;0,879140437
33,95618604;-0,198218301;-1,013558149;0,622359514
33,96618604;0,015507247;-0,768104851;0,417094499
33,97618604;0,06206625;-0,676319778;0,230634913
33,98618604;-0,106807947;-0,7861076;-0,046957172
33,99618604;-0,325686276;-0,827300906;-0,647287607
34,00618604;-0,324863315;-0,369543254;-1,78801775
34,01618604;-0,054734215;0,608483255;-3,369020224
34,02618604;0,248996392;1,571036577;-4,908111095
34,03618604;0,350590914;1,955338717;-5,802022934
34,04618604;0,253534883;1,718016863;-5,718774796
34,05618604;0,104934223;1,223282933;-4,830931187
34,06618604;0,007507697;0,806179881;-3,63092947
34,07618604;-0,026960423;0,588135183;-2,613826036
34,08618604;-0,034128506;0,515249193;-2,025641918
34,09618604;-0,04723078;0,475023627;-1,802065372
34,10618604;-0,086176686;0,388260335;-1,754982591
34,11618604;-0,152419448;0,247331336;-1,748006225
34,12618604;-0,226218864;0,102124691;-1,725425601
34,13618604;-0,282629848;0,006844439;-1,629918575
34,14618604;-0,312105983;-0,031821478;-1,362175345
34,15618604;-0,31574592;-0,036329076;-0,886241436
34,16618604;-0,287709147;-0,001030552;-0,325660706
34,17618604;-0,225613102;0,10829629;0,064966276
34,18618604;-0,154322982;0,280174851;0,050855808
34,19618604;-0,115748622;0,423625946;-0,401925802
34,20618604;-0,140832126;0,419647455;-1,07359314
34,21618604;-0,226084724;0,233473182;-1,626587391
34,22618604;-0,334859014;-0,036972106;-1,819843531
34,23618604;-0,418533862;-0,24355194;-1,604908586
34,24618604;-0,441711694;-0,29718852;-1,071198821
34,25618604;-0,405043006;-0,221595228;-0,369605005
34,26618604;-0,331614077;-0,086926177;0,327352405
34,27618604;-0,251861304;0,061937433;0,869885683
34,28618604;-0,195736676;0,195869759;1,176915526
34,29618604;-0,173552141;0,287625045;1,258494139
34,30618604;-0,159423575;0,348539382;1,194790483
34,31618604;-0,114345454;0,426979482;1,087766409
34,32618604;-0,049596362;0,510372221;1,009450912
34,33618604;-0,027585356;0,510820389;0,961555779
34,34618604;-0,084622346;0,392831802;0,891834915
34,35618604;-0,176040158;0,243304938;0,75711906
34,36618604;-0,224264219;0,172204331;0,605791926
34,37618604;-0,205829278;0,195158586;0,564601779
34,38618604;-0,151092932;0,254475981;0,691469312
34,39618604;-0,087083742;0,309398651;0,906336129
34,40618604;-0,024802441;0,355645716;1,093808174
34,41618604;0,018392365;0,397536367;1,21988678
34,42618604;0,025502959;0,436895341;1,303076148
34,43618604;-0,001999355;0,461888343;1,315300107
34,44618604;-0,051683016;0,452100247;1,18389833
34,45618604;-0,092137493;0,42696777;0,907713711
34,46618604;-0,116635449;0,443904817;0,691427767
34,47618604;-0,203374267;0,537083507;0,903574467
34,48618604;-0,565816522;0,595271349;1,752275348
34,49618604;-1,316545725;0,448331505;2,981312513
34,50618604;-2,133397341;0,162589759;4,016454697
34,51618604;-2,378486633;0,06592337;4,310004234
34,52618604;-1,660912871;0,402351648;3,506431818
34,53618604;-0,457964182;0,919499099;1,567485094
34,54618604;0,349413425;1,106071472;-1,09049511
34,55618604;0,426816583;0,817624569;-3,707889795
34,56618604;0,06949091;0,365570098;-5,404217243
34,57618604;-0,343911469;0,091255985;-5,563313961
34,58618604;-0,619743764;0,104171954;-4,28123951
34,59618604;-0,617026865;0,379140794;-2,202499628
34,60618604;-0,286019593;0,810961127;-0,07014139
34,61618604;0,193407297;1,221031189;1,591537952
34,62618604;0,558495104;1,463095903;2,593191624
34,63618604;0,717622757;1,512547493;2,958461523
34,64618604;0,734718382;1,421118975;2,761448383
34,65618604;0,678096592;1,226808906;2,090769053
34,66618604;0,567574203;0,960940421;1,154090047
34,67618604;0,417639583;0,687547207;0,285075277
34,68618604;0,281181961;0,495345086;-0,206090108
34,69618604;0,2234945;0,453985691;-0,1824992
34,70618604;0,265999436;0,563326359;0,257321715
34,71618604;0,376650661;0,752677441;0,858088613
34,72618604;0,517260253;0,928334355;1,333795786
34,73618604;0,677600503;1,025411725;1,479323864
34,74618604;0,848873258;1,022341371;1,248044848
34,75618604;0,995059371;0,927036583;0,752465606
34,76618604;1,081037998;0,777087033;0,196980149
34,77618604;1,086014032;0,620787084;-0,232558668
34,78618604;0,98187089;0,48138687;-0,435361236
34,79618604;0,762443185;0,359523058;-0,399439901
34,80618604;0,492189556;0,261150092;-0,197892532
34,81618604;0,270172745;0,2016581;0,040353335
34,82618604;0,141417667;0,177189946;0,192184046
34,83618604;0,061097447;0,144688174;0,205140457
34,84618604;-0,031829994;0,06376645;0,115497373
34,85618604;-0,143044397;-0,052906264;0,009562412
34,86618604;-0,228152215;-0,144644529;-0,032530513
34,87618604;-0,239745915;-0,160965145;0,006235476
34,88618604;-0,181562334;-0,109544024;0,07349281
34,89618604;-0,093473591;-0,032061014;0,101117559
34,90618604;-0,01176298;0,030636555;0,065076992
34,91618604;0,048963979;0,056104381;-0,010217153
34,92618604;0,090839721;0,047791835;-0,090061486
34,93618604;0,104460463;0,020919774;-0,148714572
34,94618604;0,063340604;-0,017177636;-0,157648847
34,95618604;-0,043240584;-0,062976502;-0,082896598
34,96618604;-0,169139296;-0,090953633;0,070023216
34,97618604;-0,221211955;-0,057033796;0,235874966
34,98618604;-0,14762865;0,04389213;0,317110747
34,99618604;-0,002602995;0,14356713;0,236891672
35,00618604;0,110855632;0,16369696;0,004606608
35,01618604;0,137135759;0,091628604;-0,282933265
35,02618604;0,096703649;-0,015068624;-0,498382449
35,03618604;0,037631106;-0,086884663;-0,561122596
35,04618604;-0,008798015;-0,093812138;-0,476377815
35,05618604;-0,019841313;-0,060607724;-0,303969085
35,06618604;-0,015673328;-0,006783755;-0,132746339
35,07618604;-0,019433564;0,041984335;-0,035138831
35,08618604;-0,02862123;0,055003565;-0,027468247
35,09618604;-0,064049639;0,036045887;-0,076259755
35,10618604;-0,148430318;-0,012237801;-0,114814952
35,11618604;-0,278797239;-0,076153293;-0,088656187
35,12618604;-0,416712284;-0,13282299;0,001022035
35,13618604;-0,497694701;-0,155898616;0,100478783
35,14618604;-0,471722245;-0,123901479;0,148344085
35,15618604;-0,336981863;-0,025149506;0,11743179
35,16618604;-0,137244359;0,126667365;0,013125693
35,17618604;0,056684598;0,273980886;-0,151060984
35,18618604;0,184118494;0,34634307;-0,36046952
35,19618604;0,213306099;0,316305906;-0,579430878
35,20618604;0,148696467;0,222319171;-0,746704936
35,21618604;0,04423707;0,142573848;-0,808173954
35,22618604;-0,023991199;0,141611427;-0,755624294
35,23618604;-0,022880802;0,220944732;-0,62589407
35,24618604;0,004144564;0,323645383;-0,443522602
35,25618604;-0,02018412;0,393238485;-0,190845817
35,26618604;-0,124083526;0,437966347;0,151843488
35,27618604;-0,272182733;0,507425308;0,564182341
35,28618604;-0,409424961;0,623885095;0,993104756
35,29618604;-0,506658792;0,764641643;1,383508205
35,30618604;-0,566492558;0,892454565;1,686064482
35,31618604;-0,605725884;0,969179511;1,841347814
35,32618604;-0,637880623;0,967196167;1,789480567
35,33618604;-0,636413574;0,926422298;1,527657628
35,34618604;-0,538727283;0,957567751;1,138416767
35,35618604;-0,301401228;1,164673448;0,735004783
35,36618604;0,038924616;1,540488362;0,380866557
35,37618604;0,381221086;1,960805535;0,059865683
35,38618604;0,629300833;2,261361361;-0,276872396
35,39618604;0,714015782;2,301692486;-0,662651122
35,40618604;0,622575641;2,041582346;-1,128614783
35,41618604;0,453913301;1,585944533;-1,740510225
35,42618604;0,415712625;1,149346113;-2,605898857
35,43618604;0,634222567;0,844990611;-3,766516209
35,44618604;0,965655625;0,561333418;-5,030768871
35,45618604;1,110029817;0,181980729;-5,947464943
35,46618604;0,908877373;-0,161017314;-6,069243431
35,47618604;0,482118249;-0,181230173;-5,328312874
35,48618604;0,085020512;0,240187734;-4,116712093
35,49618604;-0,095960543;0,958701551;-2,969280243
35,50618604;-0,044521321;1,660308123;-2,240180731
35,51618604;0,135191768;2,026911974;-2,035205364
35,52618604;0,331326604;1,927553177;-2,266211748
35,53618604;0,488887101;1,487040281;-2,735535383
35,54618604;0,578040481;0,9573825;-3,193059921
35,55618604;0,558693171;0,504269779;-3,429004192
35,56618604;0,418146342;0,186999351;-3,368194103
35,57618604;0,196168914;0,046962496;-3,053496838
35,58618604;-0,034851383;0,100516051;-2,584395647
35,59618604;-0,212126493;0,290578306;-2,081368446
35,60618604;-0,304116011;0,503431916;-1,659083843
35,61618604;-0,314878255;0,634397149;-1,390592098
35,62618604;-0,289023966;0,633269727;-1,272501349
35,63618604;-0,297249198;0,518036366;-1,206362963
35,64618604;-0,390360832;0,376978576;-1,049083471
35,65618604;-0,559667289;0,314970881;-0,714816391
35,66618604;-0,747972906;0,382141978;-0,244124696
35,67618604;-0,893703341;0,555821836;0,232878059
35,68618604;-0,965833426;0,753201246;0,595838785
35,69618604;-0,96948719;0,882538676;0,789956152
35,70618604;-0,936718225;0,898465395;0,821726561
35,71618604;-0,909417152;0,819231093;0,735118687
35,72618604;-0,908001184;0,701060474;0,595574737
35,73618604;-0,91123867;0,603018582;0,472791135
35,74618604;-0,868271708;0,573030353;0,410069078
35,75618604;-0,743861318;0,632655442;0,401469082
35,76618604;-0,565650403;0,74959749;0,405824423
35,77618604;-0,424041122;0,820112586;0,367754698
35,78618604;-0,393960297;0,744940877;0,243847892
35,79618604;-0,460311651;0,537993729;0,042001367
35,80618604;-0,555426896;0,315972686;-0,148931742
35,81618604;-0,635626793;0,197147295;-0,185553595
35,82618604;-0,69466424;0,215175569;0,016258869
35,83618604;-0,715203941;0,338123143;0,413474798
35,84618604;-0,678195596;0,521352649;0,902807951
35,85618604;-0,611772954;0,716206789;1,400974274
35,86618604;-0,560658455;0,876674771;1,843944311
35,87618604;-0,536225438;0,964421749;2,146516562
35,88618604;-0,521929681;0,953064382;2,223552465
35,89618604;-0,521923304;0,839533389;2,06360507
35,90618604;-0,562986732;0,653916955;1,736111164
35,91618604;-0,647446215;0,455365419;1,350871205
35,92618604;-0,734405398;0,303106755;1,011941075
35,93618604;-0,797472358;0,229167864;0,808864892
35,94618604;-0,909188211;0,261269331;0,909092426
35,95618604;-1,26461041;0,409233332;1,519358873
35,96618604;-1,915316463;0,627230167;2,548393488
35,97618604;-2,592760563;0,839014888;3,53047204
35,98618604;-2,803444386;1,015589476;3,945453167
35,99618604;-2,190009594;1,127162695;3,457146406
36,00618604;-1,0743469;1,006768107;2,002261877
36,01618604;-0,22437495;0,531410158;-0,117343426
36,02618604;-0,121226095;-0,139876097;-2,276329041
36,03618604;-0,50718683;-0,634966731;-3,723361969
36,04618604;-0,740138352;-0,653765798;-3,912479877
36,05618604;-0,508863628;-0,188824102;-2,874213934
36,06618604;0,018552059;0,518990278;-1,172672987
36,07618604;0,498122692;1,150511861;0,460197747
36,08618604;0,732740343;1,496681452;1,507559776
36,09618604;0,759846628;1,530735493;1,813576102
36,10618604;0,662843823;1,311833739;1,478710651
36,11618604;0,461007923;0,928219378;0,753777206
36,12618604;0,202176556;0,530091047;-0,000386457
36,13618604;-0,008100689;0,298982412;-0,386239678
36,14618604;-0,048111219;0,360200167;-0,157118678
36,15618604;0,135903999;0,697222471;0,588042557
36,16618604;0,48907873;1,155395269;1,466775179
36,17618604;0,865246058;1,51685071;2,059435129
36,18618604;1,100929379;1,606372356;2,124250174
36,19618604;1,135031343;1,409281492;1,711597204
36,20618604;1,033521891;1,061605573;1,074004054
36,21618604;0,91232568;0,747575819;0,510716081
36,22618604;0,848446369;0,576995015;0,199802458
36,23618604;0,830134928;0,531267464;0,121679619
36,24618604;0,788951159;0,528326988;0,152999654
36,25618604;0,670416415;0,499483258;0,168405771
36,26618604;0,477241248;0,425218612;0,105279155
36,27618604;0,258063763;0,325197607;-0,022804148
36,28618604;0,064299822;0,228600413;-0,161515549
36,29618604;-0,061568011;0,156212687;-0,262161493
36,30618604;-0,101474203;0,113157339;-0,310420692
36,31618604;-0,089115039;0,082483523;-0,324780285
36,32618604;-0,088235661;0,043738827;-0,331485242
36,33618604;-0,134173989;0,000743104;-0,338550061
36,34618604;-0,201405779;-0,023821926;-0,337706894
36,35618604;-0,238223508;-0,016979616;-0,327985853
36,36618604;-0,226359397;0,000293835;-0,334867537
36,37618604;-0,187089846;-0,008790563;-0,392706186
36,38618604;-0,152335331;-0,058492325;-0,500099659
36,39618604;-0,141720012;-0,122704849;-0,602971733
36,40618604;-0,146126479;-0,146218032;-0,625158429
36,41618604;-0,141516671;-0,094596766;-0,536452174
36,42618604;-0,109299161;0,015381622;-0,37428081
36,43618604;-0,047735408;0,136623681;-0,198508948
36,44618604;0,020666393;0,230515674;-0,053721763
36,45618604;0,067504324;0,288317055;0,043545067
36,46618604;0,065775387;0,320882708;0,110537313
36,47618604;0,004664098;0,342314541;0,189242497
36,48618604;-0,081723385;0,360881507;0,291621625
36,49618604;-0,137059107;0,364289373;0,350729316
36,50618604;-0,14022848;0,313058823;0,265622556
36,51618604;-0,125370651;0,18501915;0,018644681
36,52618604;-0,12826322;0,013655874;-0,29432258
36,53618604;-0,136080727;-0,124214478;-0,535372674
36,54618604;-0,123941936;-0,165055409;-0,618668497
36,55618604;-0,097619221;-0,111132436;-0,559648097
36,56618604;-0,075845622;-0,012856345;-0,436664313
36,57618604;-0,075431481;0,071213461;-0,328053981
36,58618604;-0,103811048;0,110430852;-0,26522547
36,59618604;-0,141056761;0,115523987;-0,238384277
36,60618604;-0,151761502;0,111502923;-0,232174352
36,61618604;-0,124266647;0,113195665;-0,235995263
36,62618604;-0,083321378;0,121975586;-0,239719301
36,63618604;-0,053672791;0,140967324;-0,232509702
36,64618604;-0,033819769;0,177966058;-0,20939149
36,65618604;-0,02796649;0,225575835;-0,176172167
36,66618604;-0,054932237;0,255878091;-0,152282104
36,67618604;-0,111179277;0,245415017;-0,159379929
36,68618604;-0,161674187;0,209307387;-0,19415465
36,69618604;-0,154392183;0,196959928;-0,226288065
36,70618604;-0,06677293;0,240229264;-0,227049261
36,71618604;0,047888715;0,315874726;-0,192370355
36,72618604;0,103192501;0,387118012;-0,122962482
36,73618604;0,062919013;0,463990986;0,004668356
36,74618604;-0,040802605;0,586291254;0,22143127
36,75618604;-0,171532556;0,763967752;0,523808777
36,76618604;-0,316524148;0,968723893;0,864428461
36,77618604;-0,446014881;1,171151638;1,183064818
36,78618604;-0,533438265;1,346007943;1,43316412
36,79618604;-0,595579028;1,441534162;1,553663135
36,80618604;-0,662593603;1,41617918;1,490830302
36,81618604;-0,72074312;1,299723625;1,266653419
36,82618604;-0,704294741;1,172045946;0,971224666
36,83618604;-0,548701704;1,10062921;0,699280381
36,84618604;-0,249656469;1,088360548;0,478438944
36,85618604;0,11569646;1,093456864;0,281184107
36,86618604;0,4098306;1,061600208;0,057797126
36,87618604;0,483605534;0,936719298;-0,248665303
36,88618604;0,285593748;0,676039755;-0,696907341
36,89618604;0,017185088;0,258503437;-1,374012828
36,90618604;0,043660045;-0,271918714;-2,346198797
36,91618604;0,505728304;-0,759554923;-3,50756979
36,92618604;1,114845037;-1,0069139;-4,508701801
36,93618604;1,437919736;-0,904945731;-4,904846668
36,94618604;1,340842485;-0,475932807;-4,483906746
36,95618604;1,013770103;0,139272451;-3,475229979
36,96618604;0,703832686;0,721876979;-2,400093079
36,97618604;0,551671982;1,073497295;-1,735249877
36,98618604;0,561667681;1,152013063;-1,618034244
36,99618604;0,68005228;1,081618309;-1,845028162
37,00618604;0,843200982;0,994958222;-2,149022818
37,01618604;0,970134497;0,921835899;-2,415009499
37,02618604;0,985387325;0,835215271;-2,6470294
37,03618604;0,86673975;0,741798103;-2,818027496
37,04618604;0,657611191;0,697440743;-2,827361107
37,05618604;0,420922875;0,757873893;-2,585622072
37,06618604;0,209752396;0,9221766;-2,125756502
37,07618604;0,072623014;1,134306312;-1,599267125
37,08618604;0,038228355;1,317194104;-1,188418746
37,09618604;0,074178427;1,394331098;-1,028281927
37,10618604;0,090272278;1,329625607;-1,127973914
37,11618604;0,004186084;1,152014136;-1,363935113
37,12618604;-0,20438458;0,949077368;-1,538442254
37,13618604;-0,479364097;0,826552451;-1,487034917
37,14618604;-0,716840208;0,857714951;-1,169802785
37,15618604;-0,819988012;1,057031989;-0,670803964
37,16618604;-0,756345093;1,359165668;-0,15237686
37,17618604;-0,586243391;1,637908578;0,22708334
37,18618604;-0,418270886;1,771802545;0,375641406
37,19618604;-0,344179779;1,707200408;0,29188779
37,20618604;-0,391832143;1,48426795;0,057507552
37,21618604;-0,498661369;1,206242561;-0,211441949
37,22618604;-0,557597637;0,964658082;-0,431548834
37,23618604;-0,510130525;0,788709521;-0,57690239
37,24618604;-0,406693161;0,649180472;-0,648508728
37,25618604;-0,349264383;0,504971385;-0,655308425
37,26618604;-0,377532154;0,341570377;-0,6197927
37,27618604;-0,406472772;0,175901756;-0,590593398
37,28618604;-0,320005447;0,025160152;-0,613728642
37,29618604;-0,1463245;-0,128818959;-0,679217637
37,30618604;-0,00563716;-0,309198499;-0,737522602
37,31618604;0,021867285;-0,490914136;-0,714151025
37,32618604;-0,09204381;-0,600225031;-0,511285663
37,33618604;-0,350219369;-0,564366519;-0,063811161
37,34618604;-0,680006504;-0,356119484;0,566897094
37,35618604;-0,909455478;-0,042535808;1,157841802
37,36618604;-0,944131196;0,196208313;1,452869177
37,37618604;-0,891625226;0,160791606;1,331370592
37,38618604;-0,912583292;-0,187172875;0,887616932
37,39618604;-1,033722043;-0,671514034;0,358601093
37,40618604;-1,209244847;-1,019922495;0,009134435
37,41618604;-1,522923231;-0,944894493;0,137051657
37,42618604;-2,131294727;-0,224372819;0,965693951
37,43618604;-3,057401896;1,014967799;2,299192667
37,44618604;-4,148725033;2,317397594;3,559256077
37,45618604;-4,930744648;3,365304708;4,266775608
37,46618604;-4,788963795;3,977434397;4,232064724
37,47618604;-3,627987862;3,726593018;3,287301064
37,48618604;-2,236107588;2,174161673;1,26863575
37,49618604;-1,429376245;-0,444234848;-1,495154738
37,50618604;-1,021564126;-3,113518953;-4,034645081
37,51618604;-0,482351393;-4,330913544;-5,107640743
37,52618604;0,173107132;-3,151207685;-4,147529602
37,53618604;0,667669713;-0,406676114;-1,927363634
37,54618604;0,866718411;2,23415184;0,260233462
37,55618604;0,787697077;3,633220434;1,555494189
37,56618604;0,523992956;3,667504549;1,815444469
37,57618604;0,185651541;2,973531246;1,446370721
37,58618604;-0,124336906;2,213001013;0,934088588
37,59618604;-0,357423633;1,698318243;0,551137507
37,60618604;-0,471929848;1,487851501;0,385995895
37,61618604;-0,387669474;1,564146399;0,454953432
37,62618604;-0,104876727;1,84037149;0,704920769
37,63618604;0,269172013;2,138514996;0,99356997
37,64618604;0,601739943;2,269013882;1,152731657
37,65618604;0,826420426;2,12315774;1,072314501
37,66618604;0,957778513;1,712424517;0,750416219
37,67618604;1,000299454;1,159463286;0,293026924
37,68618604;0,923339128;0,649241149;-0,136635393
37,69618604;0,71956569;0,335736275;-0,404980183
37,70618604;0,435969144;0,282243401;-0,457294524
37,71618604;0,16221714;0,459184229;-0,312346578
37,72618604;-0,026957231;0,762926579;-0,048137836
37,73618604;-0,107337065;1,055139065;0,225029692
37,74618604;-0,10353744;1,232655883;0,419498414
37,75618604;-0,061907623;1,269396901;0,505576074
37,76618604;-0,024144506;1,193847299;0,492409945
37,77618604;-0,016814601;1,051153064;0,399907261
37,78618604;-0,041320011;0,887098432;0,26013124
37,79618604;-0,074282758;0,742213309;0,11887648
37,80618604;-0,086266115;0,633384705;0,009694425
37,81618604;-0,071119778;0,536066771;-0,080345765
37,82618604;-0,044073116;0,392417669;-0,207339972
37,83618604;-0,038695723;0,179263815;-0,401044279
37,84618604;-0,084016576;-0,040072277;-0,606454074
37,85618604;-0,164493293;-0,148929626;-0,709318697
37,86618604;-0,231561124;-0,070472486;-0,630618811
37,87618604;-0,243573233;0,154941529;-0,402594388
37,88618604;-0,196963117;0,406178951;-0,138517648
37,89618604;-0,106720649;0,577497542;0,054567073
37,90618604;0,009987195;0,641346991;0,136880249
37,91618604;0,124393336;0,632963121;0,133918479
